Reference_Video,Positive_Video,Reference_Length,Positive_Length,Start_Copy
c07_202102042055.mp4,c07_20210218212209.mp4,111,16445,1501
c07_202102042055.mp4,c07_20210218214719.mp4,111,14202,5217
c07_202102042055.mp4,c07_20210218221446.mp4,111,10067,5627
c07_202102042055.mp4,c07_20210218224301.mp4,111,7099,2461
c07_202102042055.mp4,c07_20210225212457.mp4,111,22084,8078
c07_202102042055.mp4,c07_20210225215257.mp4,111,13333,8920
c07_202102042055.mp4,c07_20210225221906.mp4,111,13605,3192
c07_202102042055.mp4,c07_20210225224141.mp4,111,15733,6940
c07_202102060755.mp4,c07_20210206075647.mp4,325,25084,4680
c07_202102060755.mp4,c07_20210206082303.mp4,325,13689,6629
c07_202102060755.mp4,c07_20210206084947.mp4,325,14110,6789
c07_202102060755.mp4,c07_20210206091600.mp4,325,10127,8608
c07_202102060755.mp4,c07_20210206094419.mp4,325,13183,6640
c07_202102060755.mp4,c07_20210213070922.mp4,325,16059,7338
c07_202102060755.mp4,c07_20210213073624.mp4,325,15790,7809
c07_202102060755.mp4,c07_20210213080413.mp4,325,15640,6963
c07_202102060755.mp4,c07_20210213083108.mp4,325,16631,8068
c07_202102060755.mp4,c07_20210213085759.mp4,325,14715,8967
c07_202102060755.mp4,c07_20210220073753.mp4,325,7666,3614
c07_202102060755.mp4,c07_20210220080425.mp4,325,10156,4433
c07_202102060755.mp4,c07_20210220082922.mp4,325,19531,9211
c07_202102060755.mp4,c07_20210220085957.mp4,325,4701,3411
c07_202102060755.mp4,c07_20210220092452.mp4,325,23518,7703
c07_202102060755.mp4,c07_20210225150301.mp4,325,17466,11029
c07_202102060755.mp4,c07_20210228120040.mp4,325,13418,6961
c07_202102141735.mp4,c07_20210207153726.mp4,375,13628,4828
c07_202102141735.mp4,c07_20210207160133.mp4,375,26431,10901
c07_202102141735.mp4,c07_20210214170444.mp4,375,9465,7793
c07_202102141735.mp4,c07_20210214173424.mp4,375,12428,3930
c07_202102141735.mp4,c07_20210221170547.mp4,375,11980,6818
c07_202102141735.mp4,c07_20210221173500.mp4,375,13087,4809
c07_202102141735.mp4,c07_20210228163151.mp4,375,9074,1628
c07_202102141735.mp4,c07_20210228165540.mp4,375,17043,8016
c08_202101300723.mp4,c08_20210130072746.mp4,89,17794,7940
c08_202101300723.mp4,c08_20210130082523.mp4,89,19269,10642
c08_202101300723.mp4,c08_20210201073439.mp4,89,10219,7173
c08_202101300723.mp4,c08_20210201080248.mp4,89,13755,9922
c08_202101300723.mp4,c08_20210201083133.mp4,89,23883,12302
c08_202101300723.mp4,c08_20210202083502.mp4,89,15006,3064
c08_202101300723.mp4,c08_20210203083245.mp4,89,25080,8720
c08_202101300723.mp4,c08_20210204073303.mp4,89,15726,5365
c08_202101300723.mp4,c08_20210204080359.mp4,89,20826,3825
c08_202101300723.mp4,c08_20210204084329.mp4,89,16299,12928
c08_202101300723.mp4,c08_20210205073449.mp4,89,10998,5433
c08_202101300723.mp4,c08_20210205080635.mp4,89,4128,1671
c08_202101300723.mp4,c08_20210205083526.mp4,89,6134,3873
c08_202101300723.mp4,c08_20210206071826.mp4,89,15972,3850
c08_202101300723.mp4,c08_20210206074757.mp4,89,5240,4851
c08_202101300723.mp4,c08_20210206075925.mp4,89,14440,10035
c08_202101300723.mp4,c08_20210206083346.mp4,89,10662,2084
c08_202101300723.mp4,c08_20210209072148.mp4,89,9133,1395
c08_202101300723.mp4,c08_20210209074803.mp4,89,15520,8276
c08_202101300723.mp4,c08_20210209080518.mp4,89,9015,3569
c08_202101300723.mp4,c08_20210210073424.mp4,89,7033,3445
c08_202101300723.mp4,c08_20210210080416.mp4,89,12134,2460
c08_202101300723.mp4,c08_20210210083246.mp4,89,16358,5740
c08_202101300723.mp4,c08_20210210084601.mp4,89,18063,7715
c08_202101300723.mp4,c08_20210211073105.mp4,89,17019,7118
c08_202101300723.mp4,c08_20210211075925.mp4,89,16478,10248
c08_202101300723.mp4,c08_20210211084906.mp4,89,6379,1041
c08_202101300723.mp4,c08_20210212073330.mp4,89,12039,8620
c08_202101300723.mp4,c08_20210212080655.mp4,89,9552,2349
c08_202101300723.mp4,c08_20210212083553.mp4,89,10549,4350
c08_202101300723.mp4,c08_20210212084700.mp4,89,16663,10165
c08_202101300723.mp4,c08_20210213071225.mp4,89,17532,6008
c08_202101300723.mp4,c08_20210213074212.mp4,89,18397,5613
c08_202101300723.mp4,c08_20210213081433.mp4,89,7640,1262
c08_202101300723.mp4,c08_20210215070745.mp4,89,13214,2506
c08_202101300723.mp4,c08_20210215073528.mp4,89,10847,7197
c08_202101300723.mp4,c08_20210215080527.mp4,89,13480,5992
c08_202101300723.mp4,c08_20210216080535.mp4,89,7696,2808
c08_202101300723.mp4,c08_20210216083124.mp4,89,23164,10208
c08_202101300723.mp4,c08_20210217073026.mp4,89,17769,10756
c08_202101300723.mp4,c08_20210217080124.mp4,89,7783,6705
c08_202101300723.mp4,c08_20210217083036.mp4,89,13215,8735
c08_202101300723.mp4,c08_20210218073208.mp4,89,12371,5689
c08_202101300723.mp4,c08_20210218075932.mp4,89,13661,10501
c08_202101300723.mp4,c08_20210218081556.mp4,89,9556,7325
c08_202101300723.mp4,c08_20210218084900.mp4,89,6559,1683
c08_202101300723.mp4,c08_20210222065845.mp4,89,15189,7397
c08_202101300723.mp4,c08_20210222073008.mp4,89,16271,5498
c08_202101300723.mp4,c08_20210222080139.mp4,89,6854,2187
c08_202101300723.mp4,c08_20210222083149.mp4,89,10366,2027
c08_202101300723.mp4,c08_20210224074511.mp4,89,16384,13399
c08_202101300723.mp4,c08_20210224081935.mp4,89,12616,5629
c08_202101300723.mp4,c08_20210224084957.mp4,89,11772,3328
c08_202101300723.mp4,c08_20210225084228.mp4,89,18519,12251
c08_202101301019.mp4,c08_20210130101954.mp4,88,16655,5660
c08_202101301019.mp4,c08_20210130112027.mp4,88,15008,11905
c08_202101301019.mp4,c08_20210130121443.mp4,88,23852,10211
c08_202101301019.mp4,c08_20210206090610.mp4,88,14980,7936
c08_202101301019.mp4,c08_20210206095634.mp4,88,14739,9524
c08_202101301019.mp4,c08_20210206104826.mp4,88,23308,10960
c08_202101301019.mp4,c08_20210206115957.mp4,88,25677,10817
c08_202101301019.mp4,c08_20210213090041.mp4,88,20674,10760
c08_202101301019.mp4,c08_20210213095609.mp4,88,19266,5754
c08_202101301019.mp4,c08_20210213115825.mp4,88,4850,2756
c08_202101301019.mp4,c08_20210220091008.mp4,88,14563,2403
c08_202101301019.mp4,c08_20210220095422.mp4,88,19479,11684
c08_202101301019.mp4,c08_20210220104814.mp4,88,12459,6261
c08_202101301019.mp4,c08_20210220115642.mp4,88,16601,6361
c08_202101301019.mp4,c08_20210227095315.mp4,88,10540,3892
c08_202101301019.mp4,c08_20210227115734.mp4,88,9197,1288
c08_202101301118.mp4,c08_20210130101954.mp4,89,16655,5655
c08_202101301118.mp4,c08_20210130112027.mp4,89,15008,11900
c08_202101301118.mp4,c08_20210130121443.mp4,89,23852,10206
c08_202101301118.mp4,c08_20210206090610.mp4,89,14980,7930
c08_202101301118.mp4,c08_20210206095634.mp4,89,14739,9519
c08_202101301118.mp4,c08_20210206104826.mp4,89,23308,10956
c08_202101301118.mp4,c08_20210206115957.mp4,89,25677,10811
c08_202101301118.mp4,c08_20210213090041.mp4,89,20674,10754
c08_202101301118.mp4,c08_20210213095609.mp4,89,19266,5749
c08_202101301118.mp4,c08_20210213115825.mp4,89,4850,2750
c08_202101301118.mp4,c08_20210220091008.mp4,89,14563,2398
c08_202101301118.mp4,c08_20210220095422.mp4,89,19479,11679
c08_202101301118.mp4,c08_20210220104814.mp4,89,12459,6256
c08_202101301118.mp4,c08_20210220115642.mp4,89,16601,6356
c08_202101301118.mp4,c08_20210227095315.mp4,89,10540,3887
c08_202101301118.mp4,c08_20210227115734.mp4,89,9197,1282
c08_202101302105.mp4,c08_20210130211036.mp4,112,11231,2580
c08_202101302105.mp4,c08_20210130225811.mp4,112,2276,1770
c08_202101302105.mp4,c08_20210206211249.mp4,112,10068,408
c08_202101302105.mp4,c08_20210206223808.mp4,112,16958,6495
c08_202101302105.mp4,c08_20210207141624.mp4,112,8958,6012
c08_202101302105.mp4,c08_20210207154845.mp4,112,5685,2131
c08_202101302105.mp4,c08_20210207171857.mp4,112,14774,2775
c08_202101302105.mp4,c08_20210207181401.mp4,112,15514,6027
c08_202101302105.mp4,c08_20210207192622.mp4,112,21008,11447
c08_202101302105.mp4,c08_20210213210841.mp4,112,10545,7085
c08_202101302105.mp4,c08_20210213222937.mp4,112,12547,10090
c08_202101302105.mp4,c08_20210214134627.mp4,112,16175,4580
c08_202101302105.mp4,c08_20210214151552.mp4,112,9401,6279
c08_202101302105.mp4,c08_20210214163802.mp4,112,8803,8099
c08_202101302105.mp4,c08_20210214181420.mp4,112,11777,3504
c08_202101302105.mp4,c08_20210214193920.mp4,112,13992,6362
c08_202101302105.mp4,c08_20210220210659.mp4,112,26372,10734
c08_202101302105.mp4,c08_20210220223351.mp4,112,17795,4548
c08_202101302105.mp4,c08_20210221134257.mp4,112,15641,7446
c08_202101302105.mp4,c08_20210221151401.mp4,112,10842,8048
c08_202101302105.mp4,c08_20210221164825.mp4,112,13570,1225
c08_202101302105.mp4,c08_20210221181455.mp4,112,8090,425
c08_202101302105.mp4,c08_20210221192711.mp4,112,12525,11201
c08_202101302105.mp4,c08_20210227211006.mp4,112,13479,5902
c08_202101302105.mp4,c08_20210227222926.mp4,112,13777,2711
c08_202101302105.mp4,c08_20210228134540.mp4,112,17225,7906
c08_202101302105.mp4,c08_20210228151601.mp4,112,9550,6096
c08_202101302105.mp4,c08_20210228165014.mp4,112,7603,2660
c08_202101302105.mp4,c08_20210228181238.mp4,112,18214,10258
c08_202101302105.mp4,c08_20210228193528.mp4,112,19054,6284
c08_202101310851.mp4,c08_20210131085002.mp4,208,12551,8900
c08_202101310851.mp4,c08_20210206085231.mp4,208,18790,7968
c08_202101310851.mp4,c08_20210214085230.mp4,208,8331,2079
c08_202101310851.mp4,c08_20210220085212.mp4,208,8022,2740
c08_202101310851.mp4,c08_20210223124138.mp4,208,18938,7302
c08_202101310851.mp4,c08_20210224124114.mp4,208,13155,7188
c08_202101310851.mp4,c08_20210225124140.mp4,208,12345,7297
c08_202101310851.mp4,c08_20210227084945.mp4,208,8775,5108
c08_202101310851.mp4,c08_20210228085916.mp4,208,20946,3497
c08_202101310855.mp4,c08_20210131085707.mp4,296,14317,5240
c08_202101310855.mp4,c08_20210207085715.mp4,296,14886,7160
c08_202101310855.mp4,c08_20210228085916.mp4,296,20946,12285
c08_202101311004.mp4,c08_20210131100553.mp4,297,21096,4440
c08_202101311004.mp4,c08_20210131104214.mp4,297,9463,1980
c08_202101311004.mp4,c08_20210131111427.mp4,297,19325,4664
c08_202101311004.mp4,c08_20210131114557.mp4,297,14683,8249
c08_202101311004.mp4,c08_20210131122444.mp4,297,6621,918
c08_202101311004.mp4,c08_20210207100357.mp4,297,25645,11416
c08_202101311004.mp4,c08_20210207104308.mp4,297,9041,878
c08_202101311004.mp4,c08_20210207111634.mp4,297,15335,2141
c08_202101311004.mp4,c08_20210207114938.mp4,297,6195,3104
c08_202101311004.mp4,c08_20210207121936.mp4,297,15252,9279
c08_202101311004.mp4,c08_20210207125355.mp4,297,24001,12625
c08_202101311004.mp4,c08_20210214100503.mp4,297,14564,6493
c08_202101311004.mp4,c08_20210214103914.mp4,297,19568,7315
c08_202101311004.mp4,c08_20210214111534.mp4,297,24567,5550
c08_202101311004.mp4,c08_20210214114914.mp4,297,18423,6935
c08_202101311004.mp4,c08_20210214122226.mp4,297,16835,7305
c08_202101311004.mp4,c08_20210214125839.mp4,297,19567,7825
c08_202101311004.mp4,c08_20210221093159.mp4,297,10937,2921
c08_202101311004.mp4,c08_20210221100613.mp4,297,12464,6112
c08_202101311004.mp4,c08_20210221103945.mp4,297,11685,6554
c08_202101311004.mp4,c08_20210221111253.mp4,297,14053,7210
c08_202101311004.mp4,c08_20210221114904.mp4,297,16775,5903
c08_202101311004.mp4,c08_20210221122206.mp4,297,11171,4486
c08_202101311004.mp4,c08_20210221125043.mp4,297,26484,15777
c08_202101311004.mp4,c08_20210228085916.mp4,297,20946,12913
c08_202101311004.mp4,c08_20210228101454.mp4,297,1969,535
c08_202101311004.mp4,c08_20210228112031.mp4,297,17346,9059
c08_202101312320.mp4,c08_20210131231951.mp4,204,19140,11330
c08_202101312320.mp4,c08_20210214231101.mp4,204,17768,10353
c08_202102010030.mp4,c08_20210201003102.mp4,50,10032,3090
c08_202102010030.mp4,c08_20210202005601.mp4,50,31370,13019
c08_202102010030.mp4,c08_20210203010938.mp4,50,16326,4837
c08_202102010030.mp4,c08_20210203212007.mp4,50,24181,10414
c08_202102010030.mp4,c08_20210205225515.mp4,50,9434,6962
c08_202102010030.mp4,c08_20210206004116.mp4,50,19594,9606
c08_202102010030.mp4,c08_20210206191947.mp4,50,10091,4496
c08_202102010030.mp4,c08_20210210212529.mp4,50,15550,5617
c08_202102010030.mp4,c08_20210210230554.mp4,50,11323,3886
c08_202102010030.mp4,c08_20210211005239.mp4,50,20972,6068
c08_202102010030.mp4,c08_20210213005233.mp4,50,11621,6417
c08_202102010030.mp4,c08_20210213192041.mp4,50,13236,629
c08_202102010030.mp4,c08_20210213235325.mp4,50,18611,9782
c08_202102010030.mp4,c08_20210215001740.mp4,50,16779,7046
c08_202102010030.mp4,c08_20210216011215.mp4,50,12016,5998
c08_202102010030.mp4,c08_20210217005626.mp4,50,16539,3826
c08_202102010030.mp4,c08_20210217212356.mp4,50,13245,9214
c08_202102010030.mp4,c08_20210217225208.mp4,50,11598,8147
c08_202102010030.mp4,c08_20210218003654.mp4,50,31520,12240
c08_202102010030.mp4,c08_20210220191409.mp4,50,16055,11486
c08_202102010030.mp4,c08_20210222014506.mp4,50,11807,3920
c08_202102010030.mp4,c08_20210224212049.mp4,50,10933,10118
c08_202102010030.mp4,c08_20210224223753.mp4,50,27478,17025
c08_202102010030.mp4,c08_20210225002234.mp4,50,12554,1553
c08_202102010030.mp4,c08_20210228013432.mp4,50,16631,9461
c08_202102010619.mp4,c08_20210201061754.mp4,472,15762,4720
c08_202102010619.mp4,c08_20210203063406.mp4,472,11806,744
c08_202102010619.mp4,c08_20210204062925.mp4,472,8778,7134
c08_202102010619.mp4,c08_20210205062943.mp4,472,20585,9043
c08_202102010619.mp4,c08_20210208061851.mp4,472,11025,2553
c08_202102010619.mp4,c08_20210209061420.mp4,472,17796,10080
c08_202102010619.mp4,c08_20210210063123.mp4,472,13000,3783
c08_202102010619.mp4,c08_20210211063124.mp4,472,2960,809
c08_202102010619.mp4,c08_20210212063428.mp4,472,11296,1362
c08_202102010619.mp4,c08_20210215061923.mp4,472,9885,3800
c08_202102010619.mp4,c08_20210217062918.mp4,472,19957,7607
c08_202102010619.mp4,c08_20210218062940.mp4,472,12823,4833
c08_202102010619.mp4,c08_20210219062720.mp4,472,17793,9796
c08_202102010619.mp4,c08_20210223062923.mp4,472,16870,9576
c08_202102010619.mp4,c08_20210224063031.mp4,472,15819,8257
c08_202102010619.mp4,c08_20210226062749.mp4,472,23676,7790
c08_202102011245.mp4,c08_20210201124304.mp4,265,19355,3810
c08_202102011245.mp4,c08_20210201133630.mp4,265,13120,3740
c08_202102011245.mp4,c08_20210203124148.mp4,265,10367,6516
c08_202102011245.mp4,c08_20210204124356.mp4,265,5148,2521
c08_202102011245.mp4,c08_20210205133813.mp4,265,13812,6159
c08_202102011245.mp4,c08_20210208123958.mp4,265,18152,9898
c08_202102011245.mp4,c08_20210208134029.mp4,265,6225,5747
c08_202102011245.mp4,c08_20210209124030.mp4,265,20259,9042
c08_202102011245.mp4,c08_20210210124014.mp4,265,17642,9541
c08_202102011245.mp4,c08_20210215124002.mp4,265,14915,9402
c08_202102011245.mp4,c08_20210216124121.mp4,265,14653,7223
c08_202102011245.mp4,c08_20210217124056.mp4,265,13815,8360
c08_202102011245.mp4,c08_20210218123823.mp4,265,23280,12857
c08_202102011245.mp4,c08_20210219133711.mp4,265,12914,9307
c08_202102011245.mp4,c08_20210222133844.mp4,265,19175,12228
c08_202102011245.mp4,c08_20210223134500.mp4,265,4219,6
c08_202102011245.mp4,c08_20210225134418.mp4,265,13541,1221
c08_202102011331.mp4,c08_20210201124304.mp4,231,19355,3850
c08_202102011331.mp4,c08_20210201133630.mp4,231,13120,3780
c08_202102011331.mp4,c08_20210203124148.mp4,231,10367,6556
c08_202102011331.mp4,c08_20210204124356.mp4,231,5148,2561
c08_202102011331.mp4,c08_20210205133813.mp4,231,13812,6198
c08_202102011331.mp4,c08_20210208123958.mp4,231,18152,9938
c08_202102011331.mp4,c08_20210208134029.mp4,231,6225,5787
c08_202102011331.mp4,c08_20210209124030.mp4,231,20259,9081
c08_202102011331.mp4,c08_20210209133959.mp4,231,11171,3298
c08_202102011331.mp4,c08_20210210124014.mp4,231,17642,9581
c08_202102011331.mp4,c08_20210212133716.mp4,231,15012,12465
c08_202102011331.mp4,c08_20210215124002.mp4,231,14915,9441
c08_202102011331.mp4,c08_20210216124121.mp4,231,14653,7263
c08_202102011331.mp4,c08_20210217124056.mp4,231,13815,8400
c08_202102011331.mp4,c08_20210218123823.mp4,231,23280,12897
c08_202102011331.mp4,c08_20210219133711.mp4,231,12914,9347
c08_202102011331.mp4,c08_20210222133844.mp4,231,19175,12268
c08_202102011331.mp4,c08_20210223124138.mp4,231,18938,13269
c08_202102011331.mp4,c08_20210223134500.mp4,231,4219,46
c08_202102011331.mp4,c08_20210224124114.mp4,231,13155,12741
c08_202102011331.mp4,c08_20210224134103.mp4,231,12398,5360
c08_202102011331.mp4,c08_20210225134418.mp4,231,13541,1260
c08_202102011331.mp4,c08_20210226134220.mp4,231,13575,4454
c08_202102011415.mp4,c08_20210201141422.mp4,82,18247,6830
c08_202102011415.mp4,c08_20210202141943.mp4,82,4786,1105
c08_202102011415.mp4,c08_20210202160951.mp4,82,10333,3591
c08_202102011415.mp4,c08_20210208142118.mp4,82,15343,8434
c08_202102011415.mp4,c08_20210208161032.mp4,82,12579,3884
c08_202102011415.mp4,c08_20210209141805.mp4,82,4130,3289
c08_202102011415.mp4,c08_20210209160530.mp4,82,16954,7393
c08_202102011415.mp4,c08_20210217161307.mp4,82,9408,2473
c08_202102011415.mp4,c08_20210218161121.mp4,82,6284,575
c08_202102011811.mp4,c08_20210201175946.mp4,269,16054,6200
c08_202102011811.mp4,c08_20210202180622.mp4,269,13270,5184
c08_202102011811.mp4,c08_20210203180658.mp4,269,9043,4502
c08_202102011811.mp4,c08_20210204180709.mp4,269,15217,2837
c08_202102011811.mp4,c08_20210208180612.mp4,269,20523,6346
c08_202102011811.mp4,c08_20210209180908.mp4,269,3835,1499
c08_202102011811.mp4,c08_20210210180456.mp4,269,26130,9730
c08_202102011811.mp4,c08_20210211180904.mp4,269,10008,1160
c08_202102011811.mp4,c08_20210215180510.mp4,269,21694,6460
c08_202102011811.mp4,c08_20210216180735.mp4,269,12728,3533
c08_202102011811.mp4,c08_20210218180554.mp4,269,11173,7531
c08_202102011943.mp4,c08_20210203194550.mp4,61,12042,860
c08_202102011943.mp4,c08_20210205104947.mp4,61,23765,12515
c08_202102021331.mp4,c08_20210201124304.mp4,26,19355,4068
c08_202102021331.mp4,c08_20210201132620.mp4,26,17944,4451
c08_202102021331.mp4,c08_20210201133630.mp4,26,13120,3998
c08_202102021331.mp4,c08_20210202133113.mp4,26,7940,3350
c08_202102021331.mp4,c08_20210203124148.mp4,26,10367,6774
c08_202102021331.mp4,c08_20210203133015.mp4,26,16353,6201
c08_202102021331.mp4,c08_20210204124356.mp4,26,5148,2779
c08_202102021331.mp4,c08_20210204133303.mp4,26,14141,2761
c08_202102021331.mp4,c08_20210205133813.mp4,26,13812,6416
c08_202102021331.mp4,c08_20210208123958.mp4,26,18152,10156
c08_202102021331.mp4,c08_20210208133311.mp4,26,8986,1735
c08_202102021331.mp4,c08_20210208134029.mp4,26,6225,6005
c08_202102021331.mp4,c08_20210209124030.mp4,26,20259,9299
c08_202102021331.mp4,c08_20210209133113.mp4,26,6082,2060
c08_202102021331.mp4,c08_20210209133959.mp4,26,11171,3516
c08_202102021331.mp4,c08_20210210124014.mp4,26,17642,9799
c08_202102021331.mp4,c08_20210210133121.mp4,26,11327,7062
c08_202102021331.mp4,c08_20210211133236.mp4,26,11414,3110
c08_202102021331.mp4,c08_20210212133716.mp4,26,15012,12683
c08_202102021331.mp4,c08_20210215124002.mp4,26,14915,9659
c08_202102021331.mp4,c08_20210215132415.mp4,26,29751,18418
c08_202102021331.mp4,c08_20210216124121.mp4,26,14653,7481
c08_202102021331.mp4,c08_20210216133102.mp4,26,17531,6186
c08_202102021331.mp4,c08_20210217124056.mp4,26,13815,8618
c08_202102021331.mp4,c08_20210217133047.mp4,26,10698,7803
c08_202102021331.mp4,c08_20210218123823.mp4,26,23280,13115
c08_202102021331.mp4,c08_20210218133117.mp4,26,13694,7042
c08_202102021331.mp4,c08_20210219133711.mp4,26,12914,9565
c08_202102021331.mp4,c08_20210222133844.mp4,26,19175,12486
c08_202102021331.mp4,c08_20210223124138.mp4,26,18938,13487
c08_202102021331.mp4,c08_20210223133015.mp4,26,18212,8627
c08_202102021331.mp4,c08_20210223134500.mp4,26,4219,264
c08_202102021331.mp4,c08_20210224124114.mp4,26,13155,12962
c08_202102021331.mp4,c08_20210224132922.mp4,26,15876,8468
c08_202102021331.mp4,c08_20210224134103.mp4,26,12398,5578
c08_202102021331.mp4,c08_20210225124140.mp4,26,12345,7268
c08_202102021331.mp4,c08_20210225133158.mp4,26,10726,5538
c08_202102021331.mp4,c08_20210225134418.mp4,26,13541,1478
c08_202102021331.mp4,c08_20210226134220.mp4,26,13575,4672
c08_202102041103.mp4,c08_20210202194621.mp4,28,6557,228
c08_202102041103.mp4,c08_20210204105413.mp4,28,13177,7340
c08_202102042114.mp4,c08_20210204211421.mp4,99,18607,10770
c08_202102042114.mp4,c08_20210218211839.mp4,99,17230,7822
c08_202102042114.mp4,c08_20210225212152.mp4,99,10841,1846
c08_202102051027.mp4,c08_20210204204218.mp4,30,27266,14013
c08_202102051027.mp4,c08_20210205011139.mp4,30,20138,9069
c08_202102051027.mp4,c08_20210205101625.mp4,30,19539,9540
c08_202102051027.mp4,c08_20210208120134.mp4,30,14505,2708
c08_202102051808.mp4,c08_20210205180816.mp4,142,13027,2100
c08_202102160928.mp4,c08_20210216093708.mp4,66,6233,3990
c09_202101300810.mp4,c09_20210130081122.mp4,564,17676,7830
c09_202101300810.mp4,c09_20210206081325.mp4,564,15184,4773
c09_202101300810.mp4,c09_20210213081530.mp4,564,5151,134
